,Knowledge_0,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Knowledge_10,Knowledge_11,Knowledge_12,Knowledge_13,Knowledge_14,Knowledge_15,Knowledge_16,Knowledge_17,Knowledge_18,Knowledge_19,Knowledge_20,Knowledge_21,Knowledge_22
Student_483,0.48112452,0.50605017,0.5285311,0.51943606,0.5040477,0.49126917,0.48022452,0.5170003,0.5106294,0.5095473,0.51403767,0.5048746,0.5329764,0.5020066,0.51425743,0.5037311,0.4903847,0.4789257,0.5071894,0.5148901,0.46731552,0.49197853,0.49409112
Student_484,0.4936486,0.5033532,0.5142251,0.50843215,0.4997136,0.5135283,0.5169027,0.50355613,0.503412,0.5084091,0.50684524,0.50712097,0.49343,0.51341677,0.503664,0.5090852,0.49787238,0.50602,0.50657225,0.49568206,0.50714767,0.50307757,0.47050193
Student_485,0.5016396,0.50127685,0.505327,0.49954116,0.5046301,0.5093413,0.5158752,0.48070413,0.5119923,0.51132804,0.50329196,0.5019548,0.48724213,0.49482098,0.4714141,0.5064342,0.48046204,0.49453074,0.47623593,0.50263846,0.49977395,0.5004696,0.47213614
Student_486,0.50922316,0.47102374,0.5034654,0.51991415,0.50460094,0.4736012,0.47665784,0.5041298,0.5025542,0.4882022,0.5098204,0.49695563,0.49355716,0.49919888,0.4741439,0.48560354,0.5038475,0.5090132,0.4840585,0.5067621,0.5003743,0.48884514,0.49685308
Student_487,0.5057819,0.49512,0.5103606,0.4998711,0.5267765,0.49986264,0.50921804,0.5067696,0.50247455,0.48648512,0.4801515,0.47934222,0.50595766,0.5205865,0.49041814,0.48918596,0.5098888,0.49175492,0.48736316,0.5288751,0.49635875,0.5207075,0.48041016
Student_488,0.49397603,0.51458216,0.48634946,0.5147978,0.5022282,0.50902355,0.5032241,0.49187192,0.4880045,0.50720835,0.4946263,0.5160067,0.5041052,0.5191208,0.4920097,0.511068,0.49194276,0.49559748,0.517689,0.4836966,0.522905,0.508508,0.48662257
Student_489,0.49465635,0.51843476,0.4909066,0.4996045,0.50410837,0.5030855,0.5178253,0.48541108,0.51822877,0.49236992,0.4987564,0.48531333,0.48461354,0.49227846,0.4876166,0.50960803,0.49419668,0.515174,0.5294443,0.5030211,0.4907816,0.49906036,0.50818413
Student_490,0.49761486,0.48405504,0.501953,0.49745184,0.5207158,0.50690025,0.5078756,0.49256727,0.49449936,0.5163323,0.5118915,0.5153639,0.5341714,0.5231128,0.49085477,0.5117812,0.4934213,0.52259624,0.5145166,0.5099725,0.514621,0.49537107,0.4938116
Student_491,0.49784106,0.539986,0.48442614,0.521043,0.50694454,0.5101641,0.49417648,0.5146235,0.5020269,0.5030916,0.49282357,0.47770458,0.4981245,0.49204427,0.5112658,0.50943047,0.49631953,0.4793569,0.5204654,0.52066815,0.5107814,0.5298574,0.4963862
Student_492,0.49854934,0.4812094,0.5268545,0.5229893,0.48221242,0.48779315,0.49318644,0.48807877,0.497403,0.49280792,0.50099385,0.48332885,0.5050242,0.49729714,0.49428,0.50228524,0.48612195,0.5048379,0.50049335,0.48758742,0.49188894,0.510673,0.5129807
Student_493,0.48192322,0.50142896,0.50483555,0.5089079,0.50808156,0.498178,0.48308095,0.51248324,0.51068574,0.5297971,0.47921365,0.49519235,0.50207734,0.5170453,0.49570832,0.5249232,0.50048894,0.5246542,0.49587867,0.49943143,0.5094337,0.50314367,0.4808237
Student_494,0.476076,0.4865498,0.5224482,0.5023295,0.5054162,0.48492298,0.48428458,0.5012896,0.5029325,0.50508267,0.508099,0.5236986,0.5102855,0.5183063,0.48869267,0.50312984,0.4837251,0.48447293,0.5163007,0.5131519,0.51184374,0.49521318,0.4869248
Student_495,0.46648273,0.50552124,0.51025224,0.48524854,0.5049943,0.5113259,0.49986973,0.49439713,0.50370634,0.513328,0.48573092,0.5131459,0.4876902,0.5038054,0.48515794,0.48212054,0.499968,0.47306862,0.49839833,0.46308318,0.49907878,0.49720982,0.51882696
Student_496,0.4957668,0.52363944,0.51300025,0.48827207,0.48734125,0.53024006,0.516108,0.51617044,0.48685992,0.51202375,0.49023184,0.46338907,0.49955148,0.48197564,0.50822854,0.48835593,0.47931862,0.5037341,0.49942166,0.49072647,0.51711696,0.47724333,0.49917364
Student_497,0.5030791,0.5038683,0.48875502,0.52695584,0.50165343,0.4975554,0.49144578,0.51106143,0.48449653,0.5000429,0.49728835,0.5018272,0.52039057,0.49749804,0.4832639,0.49242178,0.49251327,0.48788542,0.49251732,0.500062,0.48935473,0.49952504,0.503569
Student_498,0.51371866,0.49354178,0.4812139,0.5029828,0.49286228,0.5063472,0.5139607,0.47770658,0.5124196,0.49151915,0.50001717,0.52984875,0.4979867,0.5068512,0.49926805,0.47183383,0.48343843,0.5148579,0.48131788,0.5159513,0.48672968,0.48115036,0.49630132
Student_499,0.50231063,0.47071594,0.49391982,0.536459,0.5118847,0.50238067,0.49240294,0.4872496,0.49990955,0.49958485,0.4950669,0.51932514,0.508648,0.48269147,0.4975728,0.52618325,0.49028438,0.500833,0.5176102,0.47188026,0.49145454,0.48573187,0.48310354
Student_500,0.48804703,0.48992044,0.4880412,0.499578,0.5111694,0.5048984,0.48838818,0.4840761,0.5021592,0.48629114,0.4950225,0.5056369,0.50076395,0.4830449,0.50643814,0.5129514,0.48466495,0.50811833,0.52255225,0.48072395,0.48932087,0.50960517,0.4995162
Student_501,0.48843333,0.49295962,0.5129504,0.51318306,0.5164694,0.508224,0.51972467,0.5018766,0.4994796,0.50660145,0.5139542,0.5036478,0.5073063,0.48804334,0.5064354,0.5147396,0.4802948,0.4841702,0.5200309,0.5053655,0.5029983,0.5050459,0.48757654
Student_502,0.4981012,0.49524158,0.49347517,0.49074268,0.48543707,0.49217188,0.5357039,0.5027999,0.4946945,0.5106436,0.49643472,0.5246807,0.50531477,0.5062061,0.4962782,0.496802,0.5089286,0.5059158,0.5043479,0.5375645,0.5038894,0.5175369,0.48893997
Student_503,0.4842967,0.5263442,0.49898937,0.49656838,0.4941531,0.50750315,0.48550242,0.51394516,0.50429654,0.49870867,0.49792397,0.4847315,0.49584967,0.498386,0.51692605,0.50843924,0.50565046,0.518969,0.5159123,0.5014373,0.51589996,0.48754537,0.50128424
Student_504,0.49297944,0.4935747,0.47399452,0.5133942,0.5235833,0.5072231,0.52505445,0.5232512,0.49377504,0.5207009,0.5062338,0.49069875,0.47329572,0.49997985,0.49536887,0.5043326,0.49667364,0.523443,0.5016056,0.51932865,0.47551933,0.50822747,0.5071306
Student_505,0.48691452,0.50333136,0.48894167,0.49266425,0.48722187,0.51071787,0.49239957,0.49474213,0.48518556,0.4922082,0.5027673,0.49716303,0.515737,0.52218646,0.5163878,0.50217324,0.49264783,0.49548742,0.49922645,0.4738954,0.499445,0.49626273,0.5201614
Student_506,0.48524243,0.50013685,0.5084885,0.50743353,0.50851345,0.48807186,0.517752,0.5005307,0.51317626,0.5042311,0.5130846,0.48904464,0.49951935,0.4858202,0.49162596,0.5017489,0.4774618,0.5090748,0.48590717,0.5329577,0.49355403,0.51168346,0.48750603
Student_507,0.48296118,0.4770345,0.4781173,0.4885181,0.50456053,0.4773072,0.49834964,0.51851237,0.49537706,0.47007105,0.501991,0.51577044,0.5070224,0.48764965,0.509588,0.5123218,0.48743194,0.4961495,0.50601184,0.5003898,0.5091383,0.52353376,0.5179945
Student_508,0.4656172,0.50196815,0.49856302,0.5191932,0.48716608,0.49078,0.5014612,0.5065712,0.5176168,0.47072715,0.49832252,0.4942653,0.47766998,0.5242703,0.5087427,0.48745492,0.5265893,0.5041879,0.50752056,0.51302487,0.50992846,0.52266026,0.4838938
Student_509,0.5194388,0.50817287,0.5194965,0.50117624,0.46231756,0.502976,0.5123748,0.50488925,0.5172841,0.4859451,0.5116966,0.49851656,0.49997556,0.49207667,0.5031228,0.51692694,0.4917545,0.51638603,0.49962392,0.5083141,0.49081352,0.4893771,0.51059765
Student_510,0.48883465,0.48196974,0.4958709,0.49141446,0.5052656,0.49360728,0.4979481,0.49248087,0.4799134,0.5062844,0.48883015,0.49466532,0.4999021,0.49056715,0.49613807,0.5164873,0.48517266,0.5101269,0.4814163,0.49810955,0.48172057,0.4980145,0.51148796
Student_511,0.49171287,0.48246005,0.52695036,0.4967971,0.48673064,0.5088929,0.50616026,0.5229511,0.50945,0.5049112,0.51126206,0.515615,0.5009256,0.48794737,0.49511507,0.5021352,0.5150962,0.48770466,0.5052557,0.48937386,0.51428103,0.5025007,0.49628606
Student_512,0.5014747,0.51213396,0.5023299,0.46763715,0.52232206,0.50489295,0.4649119,0.5171925,0.4968761,0.4979222,0.489411,0.5282412,0.49733117,0.53032124,0.490277,0.4974215,0.50007844,0.5061,0.49700308,0.5214012,0.46857804,0.52123046,0.47965688
Student_513,0.48348835,0.4854159,0.49106902,0.49423215,0.5164351,0.4914209,0.51971895,0.5071451,0.48786384,0.5007114,0.49577898,0.5022192,0.45409808,0.5064519,0.4916488,0.4995003,0.512971,0.51921505,0.5297076,0.49294016,0.5033461,0.513997,0.4801093
Student_514,0.49829945,0.50362444,0.5013099,0.48290887,0.49045426,0.48219213,0.5144844,0.4755122,0.49033114,0.47615466,0.5163581,0.47949922,0.46244857,0.5117717,0.513577,0.47478285,0.53342676,0.46295196,0.50323176,0.494311,0.49464223,0.51626503,0.49007237
Student_515,0.50515425,0.5064536,0.48516804,0.49692413,0.49138775,0.48228872,0.48752552,0.514859,0.50733006,0.50569916,0.49955568,0.48991066,0.46149468,0.5159898,0.49670726,0.490357,0.49318632,0.48195234,0.4904445,0.49490348,0.49412698,0.51785076,0.46831813
Student_516,0.4964724,0.5065554,0.47923017,0.5018393,0.5014034,0.49981505,0.5173932,0.5131089,0.50844693,0.47185278,0.48749498,0.52302533,0.48658046,0.51523226,0.4941611,0.50577277,0.50601065,0.5009606,0.5068627,0.50180215,0.45406184,0.51468235,0.49671462
Student_517,0.526098,0.50407684,0.49402437,0.49103245,0.46884415,0.48315826,0.49217424,0.49340585,0.5021485,0.5088264,0.49831325,0.48858228,0.49416623,0.4764877,0.52234596,0.5184336,0.50402075,0.512169,0.5030197,0.49759302,0.49906656,0.5021474,0.48896492
Student_518,0.47119647,0.486678,0.5280413,0.50833255,0.51218724,0.4876183,0.4801968,0.502518,0.4785934,0.49365452,0.5334101,0.5040914,0.5088435,0.5223343,0.5100142,0.4949392,0.52675986,0.49655357,0.49553108,0.51500505,0.49456805,0.4979585,0.50861925
Student_519,0.5077423,0.4904221,0.5002238,0.51662564,0.5071327,0.50706124,0.52009,0.5098862,0.5061068,0.50338066,0.5014253,0.52409846,0.49635947,0.52317256,0.491499,0.51458734,0.48374084,0.49082366,0.50896114,0.49203134,0.51553893,0.492304,0.4889261
Student_520,0.51830864,0.48795965,0.47186774,0.49931192,0.5027007,0.487289,0.4940021,0.51719433,0.51092005,0.53052807,0.48788914,0.50983006,0.5141842,0.50624096,0.495242,0.49498105,0.49749473,0.51261103,0.5009118,0.51418436,0.48245615,0.51032346,0.4940979
Student_521,0.4746777,0.4930149,0.48050356,0.49673945,0.52114767,0.5013823,0.49716422,0.48310533,0.49848232,0.48716426,0.51400596,0.46962148,0.50378805,0.5042762,0.49476534,0.519938,0.49703485,0.5029742,0.4886594,0.47992775,0.51629096,0.50170594,0.53229696
Student_522,0.51265514,0.5188534,0.49458438,0.5066701,0.50329846,0.48384732,0.4877455,0.50920737,0.4899091,0.49303216,0.49451056,0.5192453,0.5016643,0.51236236,0.50735193,0.5032496,0.47457334,0.48541027,0.49990955,0.4739373,0.4869906,0.4965689,0.51650995
Student_523,0.48668388,0.49067873,0.51569057,0.5237709,0.4774658,0.49284372,0.50787014,0.48672917,0.5145578,0.4984687,0.4957601,0.494834,0.49686438,0.49223045,0.47387055,0.49299306,0.4950238,0.51701194,0.48423532,0.507072,0.5004781,0.47110453,0.48207942
Student_524,0.4952104,0.5084652,0.5052474,0.50462043,0.50025105,0.5019464,0.48700044,0.48200822,0.5076232,0.5046854,0.51422024,0.4815107,0.49971607,0.5011773,0.49181193,0.4970418,0.5144044,0.48360586,0.5088398,0.49124017,0.5127214,0.5252433,0.49053043
Student_525,0.5030674,0.49759075,0.5028382,0.49845994,0.49712715,0.48837566,0.522954,0.49692366,0.5141443,0.5079089,0.50269973,0.48772827,0.51099837,0.5203311,0.5040213,0.49108472,0.50514525,0.49659872,0.48635212,0.48163086,0.5082241,0.51418865,0.5319096
Student_526,0.4712723,0.4806348,0.46371305,0.51320046,0.48759326,0.4841011,0.50562674,0.5113163,0.49225408,0.48951358,0.5030456,0.51656413,0.52553266,0.49296305,0.49156207,0.5046484,0.47997218,0.52233845,0.49643406,0.5065958,0.53198415,0.5068488,0.46852425
Student_527,0.5163849,0.49581778,0.5198545,0.50323355,0.49469078,0.5082571,0.48511204,0.50893474,0.5024429,0.50107974,0.4821499,0.48538995,0.4884438,0.48979858,0.48664346,0.49719793,0.5077788,0.48894167,0.49316856,0.5083812,0.48157594,0.48965776,0.51002115
Student_528,0.50017786,0.4787604,0.5087149,0.49236906,0.5059649,0.5029413,0.5065831,0.4771918,0.500892,0.4986153,0.49425003,0.48692077,0.50207454,0.49559328,0.49739638,0.50801015,0.520574,0.5215111,0.5077413,0.4874393,0.48237038,0.5131517,0.50322187
Student_529,0.50214195,0.5274204,0.48920286,0.4846225,0.497306,0.49771926,0.5153873,0.49836847,0.5156916,0.5174326,0.4863825,0.4898789,0.4911487,0.48456848,0.50665826,0.4762596,0.507571,0.48656058,0.49457324,0.49346623,0.4996831,0.5316209,0.4987344
Student_530,0.501463,0.4949717,0.5191563,0.4940427,0.50415087,0.49548092,0.5245308,0.50825864,0.48872474,0.4926914,0.49188045,0.47557616,0.51231784,0.47075135,0.4905453,0.4969006,0.4784493,0.48676077,0.506034,0.48680517,0.5101578,0.48774147,0.5029027
Student_531,0.49650413,0.5137013,0.5212766,0.49685526,0.4766192,0.49840242,0.48729137,0.5100224,0.50321645,0.5106907,0.4928613,0.49819303,0.5081101,0.49172062,0.480541,0.51382864,0.5190211,0.48617154,0.5132111,0.4743119,0.49938557,0.5096395,0.47475362
Student_532,0.50528115,0.5147991,0.52084863,0.5005788,0.5275694,0.486626,0.5070858,0.5210308,0.52078295,0.50605845,0.50837165,0.50361913,0.48290074,0.50592494,0.52721155,0.5027272,0.5002503,0.5429535,0.49336523,0.49545926,0.48813564,0.4806892,0.5078229
Student_533,0.5133747,0.49583828,0.51108444,0.4962546,0.49060076,0.5014245,0.4910121,0.49818367,0.48980865,0.52408326,0.50572777,0.48948398,0.5094333,0.4982308,0.4964067,0.4984206,0.48496678,0.49356797,0.4927035,0.50145936,0.51127297,0.47694474,0.5036201
Student_534,0.49708608,0.49848375,0.47107172,0.49888372,0.5155792,0.51239616,0.500123,0.5004082,0.4985456,0.5025627,0.50810444,0.4927351,0.5031444,0.48001742,0.5059976,0.52208436,0.49942666,0.48745435,0.50601506,0.5004384,0.48488045,0.50058585,0.4857818
Student_535,0.51906997,0.48819762,0.5066744,0.50762606,0.48827866,0.5016938,0.4713539,0.48731804,0.5045974,0.49834296,0.47721103,0.52744776,0.50722957,0.5108255,0.5138411,0.4994193,0.5342433,0.5011775,0.5008327,0.48745385,0.506188,0.50568575,0.47931457
Student_536,0.4901747,0.52524585,0.5180795,0.506118,0.5064816,0.5136895,0.5042329,0.5080209,0.50499326,0.49669975,0.50523555,0.48004204,0.48919386,0.48376846,0.49928203,0.47738075,0.49269435,0.5076377,0.5144282,0.4987602,0.50524867,0.5048989,0.49096864
Student_537,0.49098474,0.5060125,0.48942468,0.5102878,0.51898724,0.49158004,0.4956399,0.4786544,0.48966867,0.51258034,0.49688303,0.4876211,0.49764046,0.4937261,0.47183308,0.50575495,0.513015,0.48641992,0.5187476,0.46840307,0.47534978,0.49891445,0.5089309
Student_538,0.5120021,0.52107525,0.49296588,0.50761503,0.4821261,0.49725133,0.5201239,0.495131,0.5173914,0.47472054,0.5127436,0.5003847,0.5071265,0.50553,0.5080569,0.47927278,0.51591974,0.4912816,0.4728228,0.5094207,0.50517994,0.51002747,0.5112547
Student_539,0.48391291,0.5065676,0.4976071,0.50769424,0.48713106,0.470424,0.49574623,0.5240931,0.48547933,0.4705326,0.4983033,0.5215906,0.50317097,0.49449947,0.5023749,0.5041597,0.47595456,0.4997281,0.4720101,0.48955733,0.49430394,0.505694,0.50177556
Student_540,0.49925065,0.49909404,0.48479703,0.49207643,0.48255762,0.509071,0.50571877,0.5040606,0.4958363,0.4680423,0.4737386,0.4956826,0.5209486,0.50497735,0.52289194,0.49190786,0.50526994,0.48746195,0.52667445,0.48841023,0.5086073,0.5074533,0.4904866
Student_541,0.5052332,0.5072476,0.5121426,0.52719915,0.48981524,0.50573504,0.47263938,0.48007798,0.50000036,0.50242704,0.48433217,0.49187377,0.48957992,0.49734813,0.47781697,0.4999473,0.49347994,0.4915583,0.5079443,0.48259422,0.4905481,0.49853328,0.4995479
Student_542,0.4863983,0.5083422,0.4981354,0.5016552,0.49037465,0.5059666,0.506694,0.499523,0.50479907,0.47819972,0.50799036,0.4861051,0.5154123,0.51177657,0.48218027,0.48295575,0.49646083,0.50376755,0.4906718,0.47080386,0.4929913,0.513709,0.49707672
Student_543,0.51133364,0.49747226,0.49647063,0.52074397,0.50208986,0.50811756,0.50906163,0.5125941,0.5228772,0.5052273,0.5038975,0.537052,0.50428617,0.4828798,0.49213648,0.47548795,0.49944463,0.5196885,0.53130287,0.5061103,0.51469654,0.480992,0.53005487
Student_544,0.47746298,0.5129513,0.49625468,0.5124034,0.5093017,0.48538175,0.4716414,0.5267453,0.51519316,0.5011672,0.49552816,0.50703335,0.48207864,0.5006922,0.48944515,0.49847615,0.50566345,0.4918575,0.5113987,0.5177259,0.49903762,0.4869178,0.48940572
Student_545,0.5167836,0.48545805,0.52349037,0.4947678,0.4931149,0.47837096,0.50212777,0.50502896,0.49969548,0.509089,0.492781,0.5030546,0.48116308,0.5097916,0.5086883,0.52255785,0.4978036,0.5091703,0.48834497,0.4787145,0.5098185,0.50796795,0.49934307
Student_546,0.50677973,0.52141225,0.49780762,0.47784188,0.49672756,0.5166823,0.5013577,0.50777984,0.53913367,0.51874965,0.5094102,0.50715363,0.49866912,0.50764304,0.4808399,0.48988,0.48206002,0.5037682,0.52294457,0.51545775,0.515544,0.50474715,0.5098206
Student_547,0.47741655,0.5149606,0.49539596,0.52079237,0.5137189,0.48236227,0.49493238,0.48740882,0.48740748,0.49838975,0.48699614,0.5094204,0.5060245,0.50347555,0.47893316,0.5168512,0.48444596,0.5050458,0.49573755,0.48451343,0.4863127,0.5209019,0.5083764
Student_548,0.5114123,0.50640196,0.489168,0.5076923,0.49519774,0.50651455,0.48850787,0.49524176,0.4908086,0.48505405,0.49205855,0.49688858,0.48920977,0.49618414,0.4656856,0.497999,0.5158457,0.49230307,0.47684383,0.5090255,0.49567926,0.5020169,0.4973204
Student_549,0.5088061,0.498359,0.5105032,0.51365125,0.50375557,0.5122482,0.5324453,0.49539274,0.529758,0.48865741,0.50135726,0.51227826,0.5002171,0.47321627,0.50195265,0.49628723,0.49781352,0.51054865,0.50396925,0.5043672,0.50299007,0.50209796,0.45824388
Student_550,0.51294917,0.496144,0.5137113,0.4993879,0.5159441,0.5059312,0.49692708,0.5039476,0.49892858,0.4793611,0.5024655,0.50511444,0.5041797,0.4740535,0.49827382,0.51621455,0.4741012,0.497428,0.49394915,0.51995397,0.5041552,0.507747,0.4782648
Student_551,0.4924038,0.47471914,0.49934152,0.4966324,0.5133824,0.53626823,0.4822594,0.50925887,0.4882148,0.49983126,0.48604748,0.5081661,0.4896825,0.5294671,0.5136158,0.48393854,0.47755203,0.45540804,0.5241749,0.47333583,0.4963925,0.52639276,0.49719587
Student_552,0.49051127,0.5011897,0.50724745,0.5216532,0.5003149,0.49792078,0.47847378,0.51519156,0.49808276,0.49781388,0.49667257,0.47978264,0.5028871,0.472504,0.5196678,0.50820935,0.51920015,0.5174566,0.4823215,0.47722393,0.4781261,0.4833748,0.50200826
Student_553,0.50292456,0.5094572,0.48786497,0.50756127,0.5072976,0.524148,0.49195644,0.50654864,0.5121391,0.5058247,0.51780707,0.4902991,0.5153433,0.509146,0.5059037,0.48984143,0.5114305,0.49250197,0.49345753,0.48532334,0.51509255,0.5156276,0.5156665
Student_554,0.47281855,0.5080534,0.47327778,0.5179143,0.48604083,0.46864736,0.48296615,0.4986348,0.49629274,0.49441436,0.491859,0.5166245,0.5037662,0.50847137,0.50945014,0.494054,0.4869062,0.49395037,0.51017773,0.517405,0.5016583,0.49448156,0.49823818
Student_555,0.52680933,0.50781965,0.4998271,0.47865123,0.49694544,0.50638115,0.517129,0.48221326,0.49987236,0.49242237,0.5181978,0.5085048,0.5239975,0.50508916,0.5038575,0.5043859,0.49796507,0.5043431,0.48605302,0.47423446,0.4865164,0.5073526,0.5058912
Student_556,0.52445793,0.49366438,0.48587903,0.5259274,0.4849763,0.5048312,0.50461096,0.52368444,0.504823,0.45984352,0.5260842,0.5139519,0.50453603,0.5079713,0.50028306,0.50056016,0.46617374,0.49425998,0.52214,0.5055158,0.5000697,0.50612414,0.4972004
Student_557,0.50492424,0.4888482,0.4970323,0.48026323,0.49631506,0.4909278,0.5052126,0.4960988,0.5066103,0.5120141,0.49656868,0.53981215,0.52004707,0.47129458,0.5076187,0.48882815,0.4925225,0.4886721,0.5070373,0.4723542,0.49888667,0.5073635,0.5170978
Student_558,0.512029,0.49987927,0.5079394,0.4899976,0.4896059,0.48239833,0.52824104,0.49953267,0.49656555,0.49268126,0.50976485,0.51077086,0.502995,0.4858816,0.50561494,0.48162448,0.5022031,0.5142668,0.502897,0.50804055,0.49548736,0.52274215,0.49973658
Student_559,0.4919083,0.49953064,0.51158166,0.4961518,0.49982125,0.5004193,0.50711167,0.53300923,0.50413394,0.49565646,0.49609903,0.5012083,0.49938244,0.5106913,0.5070706,0.48676878,0.513597,0.48355016,0.50076276,0.4919479,0.504893,0.51180774,0.52203244
Student_560,0.5028621,0.50222224,0.49953452,0.48795068,0.5196067,0.46413887,0.4948086,0.4916309,0.50431025,0.52576244,0.4889393,0.51220834,0.51478416,0.45157263,0.49955264,0.49806714,0.51505584,0.5031751,0.47794664,0.51339364,0.49192235,0.51750374,0.51733893
Student_561,0.48872462,0.5016113,0.4903475,0.4775767,0.51676446,0.502781,0.5103756,0.51179355,0.52897537,0.5116902,0.50446624,0.49213782,0.51594025,0.48310778,0.50149494,0.49848065,0.48397762,0.5205722,0.5035886,0.4976008,0.5109515,0.508392,0.5023544
Student_562,0.49130762,0.4941519,0.49348632,0.5217343,0.51233554,0.516069,0.4986491,0.49722964,0.5001214,0.4861774,0.52171844,0.5295979,0.50411975,0.50463825,0.518838,0.48618856,0.514001,0.46677804,0.50272214,0.502773,0.50644356,0.49996388,0.50732636
Student_563,0.49253154,0.49691153,0.48517522,0.49064818,0.49703637,0.50902766,0.49869344,0.47400227,0.5204883,0.5181988,0.5120768,0.4809866,0.4852033,0.50815517,0.48955917,0.5010732,0.5028164,0.49740776,0.5218816,0.5003926,0.48383248,0.51619667,0.5064844
Student_564,0.504097,0.48376372,0.48073408,0.49786967,0.50121456,0.48814285,0.49309865,0.5030646,0.5065827,0.4832986,0.49059996,0.53783065,0.49223316,0.49904683,0.48989093,0.4939165,0.49598417,0.51212674,0.53581756,0.50712585,0.48277092,0.50533384,0.50280184
Student_565,0.5114083,0.5226314,0.49923393,0.50301874,0.5048466,0.52329254,0.4994251,0.5028987,0.4826047,0.5010074,0.4999293,0.5023001,0.50684434,0.5098922,0.49357116,0.5296489,0.48812267,0.48871425,0.50177,0.5126407,0.5204803,0.50476074,0.50906384
Student_566,0.48176363,0.5023608,0.5110051,0.48598987,0.49445924,0.51287717,0.50378406,0.50689864,0.4837529,0.51139426,0.48011008,0.50092924,0.4840381,0.47961387,0.5064054,0.5091938,0.4955401,0.49162492,0.50569576,0.47939306,0.50312376,0.48613706,0.49837938
Student_567,0.50789714,0.51517844,0.4986476,0.5086165,0.49810734,0.48445597,0.50904804,0.4931521,0.48746395,0.49810314,0.49094614,0.46541536,0.48494554,0.5093849,0.49784538,0.48532626,0.49297404,0.523395,0.478279,0.5126635,0.5096043,0.4991374,0.49109054
Student_568,0.49023098,0.5043721,0.49523166,0.4891356,0.49885464,0.5141959,0.51494896,0.5102548,0.5025432,0.5155161,0.49040493,0.4925917,0.5004068,0.51707613,0.4906755,0.5094278,0.5084031,0.49819788,0.5023877,0.51089555,0.50077343,0.49699143,0.5305079
Student_569,0.4941569,0.49639365,0.4714041,0.52132356,0.48731244,0.515714,0.50711644,0.501524,0.48938003,0.47588447,0.48799393,0.5008516,0.49186304,0.47871438,0.49393782,0.5290479,0.49142885,0.5194395,0.49735114,0.49241567,0.485992,0.48185888,0.5009785
Student_570,0.49835628,0.48983383,0.5112186,0.48857877,0.49440458,0.49819374,0.49900302,0.5097295,0.51492774,0.5037222,0.53360456,0.48404765,0.52589643,0.4774436,0.5209021,0.4838874,0.4927131,0.4973363,0.5044951,0.50232095,0.5145685,0.4964526,0.5305146
Student_571,0.49415213,0.5225428,0.5204604,0.50029695,0.4890291,0.49190873,0.49464685,0.5015669,0.5185943,0.5116564,0.47512412,0.48501793,0.50000685,0.49777022,0.49842283,0.4932203,0.51223683,0.50218064,0.48604095,0.5096551,0.49325997,0.46931908,0.47328374
Student_572,0.4793751,0.48872387,0.4994751,0.49551627,0.5125897,0.4812887,0.53043586,0.5114046,0.4982412,0.5181407,0.49389693,0.50142056,0.49905193,0.50610733,0.47613785,0.50393176,0.4768856,0.49890995,0.5155204,0.5099178,0.494241,0.51476765,0.5026229
Student_573,0.4802873,0.50928354,0.4736797,0.4984669,0.49660665,0.5024352,0.47805712,0.50773925,0.49210113,0.4794956,0.5185156,0.4825831,0.50868154,0.49123454,0.49924144,0.50080395,0.49729672,0.515787,0.5024417,0.50856954,0.4829037,0.47589883,0.50127417
Student_574,0.48951277,0.49140835,0.49944344,0.49279234,0.49014065,0.45897534,0.48399255,0.49248144,0.50527465,0.4957042,0.5163638,0.5101336,0.47441432,0.49018016,0.49062866,0.5198794,0.49487165,0.50498325,0.5100917,0.496355,0.50076544,0.50461316,0.48792928
Student_575,0.5008838,0.51451856,0.49955112,0.51436794,0.50152826,0.50605065,0.5093314,0.48534292,0.5060178,0.4928034,0.47938147,0.5200803,0.51870376,0.5027636,0.48106697,0.5086866,0.4969347,0.5157515,0.49726808,0.4967578,0.50196904,0.4878416,0.51945513
Student_576,0.49368438,0.4700908,0.51297814,0.525678,0.47751287,0.51138526,0.47727334,0.52218837,0.49969,0.52666324,0.52612275,0.49095935,0.4974857,0.5276444,0.5050769,0.49342397,0.5047798,0.48393998,0.48487303,0.49745113,0.474697,0.47132608,0.51462823
Student_577,0.48427156,0.5053369,0.50470626,0.48716018,0.50292313,0.5148797,0.53796405,0.48923403,0.47313577,0.51398027,0.5063451,0.506981,0.48931882,0.49432003,0.5181363,0.5362336,0.49674004,0.4902488,0.5088878,0.4897479,0.5199708,0.49453235,0.5038377
Student_578,0.4982772,0.5149131,0.5257448,0.49907658,0.49777263,0.49893168,0.4855755,0.49536723,0.46105388,0.49775615,0.49901608,0.5060639,0.50968677,0.5095457,0.4931546,0.5061695,0.48784658,0.47841746,0.52336675,0.51115274,0.49926057,0.49469674,0.501706
Student_579,0.49170673,0.5018521,0.5116372,0.5099966,0.49554244,0.4919094,0.5030353,0.48264652,0.51107985,0.53833896,0.48427245,0.51847523,0.5100114,0.50214064,0.52213025,0.49759218,0.5054751,0.5111035,0.5014931,0.5038279,0.4972047,0.5028112,0.48920166
